cat_num,Latitude,Longitude,quality,link,num_syllables,freq_range_mm,middle_syl_height_mm,duration_mm,two_khz_mm,two_sec_mm,skip_notes,group_letter,group_members,year
348554331,40.432579,-75.2583905,1,https://macaulaylibrary.org/asset/348554331,10,6,4,115,18,100,,C,Ariana Dedvukaj,2024
345988191,44.4977733,-68.9639614,3.5,https://macaulaylibrary.org/asset/345988191,10,5,4,97,18,100,,C,Ariana Dedvukaj,2024
345809471,35.7648102,-86.2915931,2,https://macaulaylibrary.org/asset/345809471,11,8,5,94,18,100,,C,Ariana Dedvukaj,2024
344390191,42.326697,-85.3473759,3,https://macaulaylibrary.org/asset/344390191,-,-,-,-,18,100,Skip All (faint),C,Ariana Dedvukaj,2024
251149471,42.3101677,-76.5216895,5,https://macaulaylibrary.org/asset/251149471,19,14,9,170,18,100,,C,Ariana Dedvukaj,2024
248643851,44.82732,-79.672107,4,https://macaulaylibrary.org/asset/248643851,10,-,1,144,18,100,Too thin,C,Ariana Dedvukaj,2024
247222651,38.721503,-76.8205101,3,https://macaulaylibrary.org/asset/247222651,,-,-,-,18,100,Skip All (faint),C,Ariana Dedvukaj,2024
247133341,44.7161124,-86.1163573,3,https://macaulaylibrary.org/asset/247133341,8,2,5,98,18,100,,C,Ariana Dedvukaj,2024
247069271,39.9248771,-83.1074095,2.5,https://macaulaylibrary.org/asset/247069271,13,1,1,87,18,100,,C,Ariana Dedvukaj,2024
245650151,42.1353684,-75.9091816,1,https://macaulaylibrary.org/asset/245650151,12,2,5,73,18,100,,C,Ariana Dedvukaj,2024
245047731,44.811029,-79.645192,3,https://macaulaylibrary.org/asset/245047731,8,-,-,75,18,100,Too thin,C,Ariana Dedvukaj,2024
244615341,42.7466592,-71.7079653,4.5,https://macaulaylibrary.org/asset/244615341,26,7,3,114,18,100,,C,Ariana Dedvukaj,2024
244364991,43.508689,-91.3480461,4,https://macaulaylibrary.org/asset/244364991,15,2,7,86,18,100,,C,Ariana Dedvukaj,2024
244359351,42.1351839,-75.9398242,3,https://macaulaylibrary.org/asset/244359351,14,-,-,110,18,100,Too thin,C,Ariana Dedvukaj,2024
244206211,38.7353392,-75.4080963,5,https://macaulaylibrary.org/asset/244206211,25,6,5,113,18,100,,C,Ariana Dedvukaj,2024
244130091,40.3164873,-74.885323,4,https://macaulaylibrary.org/asset/244130091,9,4,5,95,18,100,,C,Ariana Dedvukaj,2024
244024591,41.6348031,-70.5607738,3,https://macaulaylibrary.org/asset/244024591,20,4,2,112,18,100,,C,Ariana Dedvukaj,2024
243321301,35.9553462,-84.3811418,4,https://macaulaylibrary.org/asset/243321301,12,10,5,100,17,95,,C,Jackie,2024
243274451,44.157403,-89.855397,3,https://macaulaylibrary.org/asset/243274451,12,3,6,105,11,100,N/A,C,Rea,2024
242674001,39.3297166,-82.3486662,3,https://macaulaylibrary.org/asset/242674001,20,4,5,120,11,100,N/A,C,Rea,2024
242428911,44.1263365,-89.8988336,2,https://macaulaylibrary.org/asset/242428911,12,4,6,105,11,100,N/A,C,Rea,2024
242237151,36.2488764,-87.9298711,3,https://macaulaylibrary.org/asset/242237151,-,-,-,-,-,-,Skip (faint),C,Jackie,2024
241951741,40.4353015,-80.4068531,1,https://macaulaylibrary.org/asset/241951741,-,-,-,-,-,-,Skip (no sound),C,Jackie,2024
241653451,44.6939497,-78.1489981,3,https://macaulaylibrary.org/asset/241653451,13,7,9,85,11,100,,C,Jackie,2024
235170051,40.3790227,-75.4998198,2,https://macaulaylibrary.org/asset/235170051,14,5,6,100,11,100,,C,Jackie,2024
167954331,38.1031104,-86.9984409,2,https://macaulaylibrary.org/asset/167954331,-,-,-,-,-,-,Skip (unclear),C,Jackie,2024
166810221,41.59888,-73.321405,2.25,https://macaulaylibrary.org/asset/166810221,-,-,-,-,-,-,Skip (faint),C,Jackie,2024
165382501,42.326697,-85.3473759,4.5,https://macaulaylibrary.org/asset/165382501,22,3,5,120,11,100,N/A,C,Jackie,2024
165340741,43.2801663,-81.8125892,4,https://macaulaylibrary.org/asset/165340741,15,6,6,88,11,100,N/A,C,Jackie,2024
164964751,41.1131688,-75.7244153,3,https://macaulaylibrary.org/asset/164964751,18,7,5,110,11,100,N/A,C,Jackie,2024
164618661,41.643066,-87.06227,4.33,https://macaulaylibrary.org/asset/164618661,28,1,1,110,11,100,N/A,C,Jackie,2024
164322371,43.2801663,-81.8125892,4,https://macaulaylibrary.org/asset/164322371,-,-,-,-,-,-,Skip (faint),C,Jackie,2024
164286711,38.1031104,-86.9984409,3,https://macaulaylibrary.org/asset/164286711,11,4,6,100,11,100,N/A,C,Jackie,2024
164286051,42.2930453,-76.6550678,3.5,https://macaulaylibrary.org/asset/164286051,15,8,5,100,11,100,N/A,C,Jackie,2024
163746281,43.508689,-91.3480461,2.5,https://macaulaylibrary.org/asset/163746281,15,0,6,98,11,100,N/A,C,Jackie,2024
163603401,43.9028358,-69.9485135,3,https://macaulaylibrary.org/asset/163603401,14,9,8,100,11,100,N/A,C,Jackie,2024
163315821,42.0212167,-70.8722806,3.5,https://macaulaylibrary.org/asset/163315821,11,2,7,85,11,100,N/A,C,Jackie,2024
163081011,41.9303792,-88.4138918,4,https://macaulaylibrary.org/asset/163081011,17,8,2,9,11,100,,C,Jackie,2024
163045971,43.508689,-91.3480461,3,https://macaulaylibrary.org/asset/163045971,14,10,5,70.5,11,98,,C,Angela,2024
162741451,28.2533,-82.7555,3,https://macaulaylibrary.org/asset/162741451,24,15,10,120,11,98,,C,Angela,2024
106906901,43.8512527,-73.1217867,3.5,https://macaulaylibrary.org/asset/106906901,7,3,2.5,70.5,11,98,,C,Angela,2024
105333561,41.745219,-73.45148,3.5,https://macaulaylibrary.org/asset/105333561,17,15,1.5,100.5,11,98,,C,Angela,2024
105114291,42.690385,-86.1996317,2.5,https://macaulaylibrary.org/asset/105114291,8,10,2.5,100,11,98,,C,Angela,2024
104973641,39.3156403,-82.3518848,2.5,https://macaulaylibrary.org/asset/104973641,7,5,2.5,40.5,11,98,,C,Angela,2024
103568331,33.1106636,-83.6790204,3,https://macaulaylibrary.org/asset/103568331,7,12.5,10,90,11,98,,C,Angela,2024
103348391,38.0486211,-90.5790889,3,https://macaulaylibrary.org/asset/103348391,-,15,-,90,11,98,Skip (not clear),C,Angela,2024
103238011,40.0046948,-88.6148643,4,https://macaulaylibrary.org/asset/103238011,16,12.5,7.5,100,11,98,,C,Angela,2024
79641361,41.7058,-87.9589,1.5,https://macaulaylibrary.org/asset/79641361,19,7.5,5,87.5,11,98,,C,Angela,2024
63602711,42.2831722,-76.6559494,3.5,https://macaulaylibrary.org/asset/63602711,9,15,10,80,11,98,,C,Angela,2024
62895531,44.4349596,-83.6237562,4,https://macaulaylibrary.org/asset/62895531,23,15,7.5,100,11,98,,C,Angela,2024
62522901,42.2831722,-76.6559494,4,https://macaulaylibrary.org/asset/62522901,7,10,7.5,70,11,98,,C,Angela,2024
61827261,42.2831722,-76.6559494,3.5,https://macaulaylibrary.org/asset/61827261,9,12.5,10,77.5,11,98,,C,Angela,2024
61695501,41.709155,-87.8770047,2,https://macaulaylibrary.org/asset/61695501,,,,,11,98,Skip All (too faint),C,Angela,2024
61272281,35.9567971,-83.8484901,4.67,https://macaulaylibrary.org/asset/61272281,19,15,5,105,11,98,,C,Angela,2024
166637,42.3461139,-76.1658083,2,https://macaulaylibrary.org/asset/166637,,,,,,,Skip All (not clear),C,Angela,2024
106937,42.2833333,-76.65,2,https://macaulaylibrary.org/asset/106937,15,20,10,125,11,98,,C,Angela,2024
30214681,42.41474,-88.119294,3.5,https://macaulaylibrary.org/asset/30214681,15,15,7.5,80,11,98,,C,Angela,2024
30185131,42.7117584,-73.2501872,2.67,https://macaulaylibrary.org/asset/30185131,15,5,7,90,11,98,,C,Angela,2024
612461737,42.5781808,-72.0871709,4,https://macaulaylibrary.org/asset/612461737,,,,,,,unreadable,F,Alyssa,2024
608969341,43.2214303,-89.7989726,2,https://macaulaylibrary.org/asset/608969341,,,,,,,unreadable,F,Alyssa,2024
599328731,32.8388516,-94.428885,3,https://macaulaylibrary.org/asset/599328731,5,3,5,132,11,115,,F,Alyssa,2024
593054331,43.4221097,-89.6523565,4,https://macaulaylibrary.org/asset/593054331,8,5,1,37,8,97,,F,Fatema,2024
591610061,38.840717,-75.258354,4,https://macaulaylibrary.org/asset/591610061,12,8,5,78,8,97,,F,Fatema,2024
588890731,44.90742,-65.348108,0,https://macaulaylibrary.org/asset/588890731,15,8,3,94,8,97,,F,Fatema,2024
587277461,41.7474781,-77.0247048,2,https://macaulaylibrary.org/asset/587277461,9,8,3,70,11,115,,F,Alyssa,2024
586319341,44.5652542,-77.1009064,2,https://macaulaylibrary.org/asset/586319341,,,,,,,unreadable,F,Alyssa,2024
586263631,43.2798571,-70.7202776,0,https://macaulaylibrary.org/asset/586263631,10,11,12,100,11,115,,F,Alyssa,2024
585560261,39.9897364,-83.2542905,0,https://macaulaylibrary.org/asset/585560261,,,,,,,can't differentiate between syllables,F,Alyssa,2024
585217031,39.9897364,-83.2542905,0,https://macaulaylibrary.org/asset/585217031,12,2,6,88,8,94,,F,Bianca,2024
585116801,40.3308426,-74.9402332,0,https://macaulaylibrary.org/asset/585116801,,,,,,,unreadable,F,Bianca,2024
584748051,44.559193,-77.116476,0,https://macaulaylibrary.org/asset/584748051,14,6,7,116,8,94,,F,Bianca,2024
583945661,41.7519632,-77.2909192,0,https://macaulaylibrary.org/asset/583945661,,,,,,,unreadable,F,Bianca,2024
582869681,43.3254509,-72.5138801,0,https://macaulaylibrary.org/asset/582869681,14,7,12,94,8,94,,F,Bianca,2024
582620411,35.9489782,-84.3968319,0,https://macaulaylibrary.org/asset/582620411,13,6,8,117,8,94,,F,Bianca,2024
582465461,43.2214303,-89.7989726,3,https://macaulaylibrary.org/asset/582465461,,,,,,,Unreadable,F,Bianca,2024
582145551,40.93405,-89.417133,3,https://macaulaylibrary.org/asset/582145551,,,,,,,unreadable,F,Bianca,2024
581533061,42.009061,-75.992783,0,https://macaulaylibrary.org/asset/581533061,,,,,,,unreadable,F,Bianca,2024
581431881,45.115898,-68.32556,0,https://macaulaylibrary.org/asset/581431881,,,,,,,unreadable,F,Bianca,2024
581210131,40.448641,-80.318434,4,https://macaulaylibrary.org/asset/581210131,11,7,6,63,8,94,,F,Bianca,2024
581098561,39.7401108,-77.3969598,1.5,https://macaulaylibrary.org/asset/581098561,,,,,,,unreadable,F,Bianca,2024
580795681,36.2487623,-96.5498418,3.5,https://macaulaylibrary.org/asset/580795681,11,7,4,102,8,94,,F,Bianca,2024
467791111,40.9955955,-72.0642866,4,https://macaulaylibrary.org/asset/467791111,21,8,7,84,8,94,,F,Bianca,2024
466700421,43.8806651,-70.8004395,5,https://macaulaylibrary.org/asset/466700421,18,10,8,121,8,94,,F,Bianca,2024
466064351,41.0359237,-72.1389771,3,https://macaulaylibrary.org/asset/466064351,,,,,,,unreadable,F,Bianca,2024
465691531,38.6455061,-77.2361183,3,https://macaulaylibrary.org/asset/465691531,12,8,7,79,8,94,,F,Bianca,2024
464797521,44.726989,-69.631492,2.5,https://macaulaylibrary.org/asset/464797521,,,,,,,unreadable,F,Bianca,2024
464018931,37.549989,-90.846613,1.5,https://macaulaylibrary.org/asset/464018931,,,,,,,unreadable,F,Bianca,2024
463003141,41.6907325,-71.6984815,5,https://macaulaylibrary.org/asset/463003141,10,5,6,95,8,94,,F,Bianca,2024
462200711,41.6588008,-87.922318,3.5,https://macaulaylibrary.org/asset/462200711,15,4,5,99,8,94,,F,Bianca,2024
461289781,38.82111,-77.54685,4.5,https://macaulaylibrary.org/asset/461289781,12,5,5,117,8,94,,F,Bianca,2024
459321721,43.1340968,-85.193574,4,https://macaulaylibrary.org/asset/459321721,13,6,5,84,8,94,,F,Bianca,2024
459003271,32.763541,-94.477647,3,https://macaulaylibrary.org/asset/459003271,,,,,,,unreadable,F,Bianca,2024
458923271,41.7765606,-93.4040022,3,https://macaulaylibrary.org/asset/458923271,,,,,,,unreadable,F,Bianca,2024
457964911,42.4667,-87.8015,4,https://macaulaylibrary.org/asset/457964911,,,,,,,unreadable,F,Bianca,2024
457959251,41.0319425,-74.7411292,4,https://macaulaylibrary.org/asset/457959251,,,,,,,unreadable,F,Bianca,2024
457002851,42.6066224,-78.6235191,5,https://macaulaylibrary.org/asset/457002851,,,,,,,unreadable,F,Bianca,2024
456258551,44.85806,-79.87217,4,https://macaulaylibrary.org/asset/456258551,18,4,10,4,8,94,,F,Bianca,2024
456177831,39.592803,-82.5926042,5,https://macaulaylibrary.org/asset/456177831,18,5,3,112,8,94,,F,Bianca,2024
455727511,40.569363,-91.658238,4,https://macaulaylibrary.org/asset/455727511,15,9,5,107,8,94,,F,Bianca,2024
433207221,42.326697,-85.3473759,2,https://macaulaylibrary.org/asset/433207221,,,,,,,unreadable,F,Alyssa,2024
383246671,44.30975,-73.26097,3,https://macaulaylibrary.org/asset/383246671,14,8,4,87,8,96,,F,Alyssa,2024
357832631,44.647834,-77.1213677,5,https://macaulaylibrary.org/asset/357832631,27,11,7,95,8,96,,F,Alyssa,2024
355197901,41.858,-70.667,2,https://macaulaylibrary.org/asset/355197901,30,6,7,88,8,96,,F,Alyssa,2024
353814041,43.999322,-70.572758,4,https://macaulaylibrary.org/asset/353814041,13,11,5,95,8,96,,F,Alyssa,2024
353280841,40.4119276,-80.3952026,4.5,https://macaulaylibrary.org/asset/353280841,11,7,4,92,8,96,,F,Alyssa,2024
353245901,36.540949,-79.63539,2,https://macaulaylibrary.org/asset/353245901,,,,,,,unreadable,F,Alyssa,2024
352565001,40.4119276,-80.3952026,2,https://macaulaylibrary.org/asset/352565001,,,,,,,unreadable,F,Alyssa,2024
350919141,43.2801663,-81.8125892,3.5,https://macaulaylibrary.org/asset/350919141,12,7,6,64,8,96,,F,Alyssa,2024
350381991,41.4700009,-73.25881,2,https://macaulaylibrary.org/asset/350381991,8,7,4,66,8,96,,F,Alyssa,2024
350279961,43.8806651,-70.8004395,1,https://macaulaylibrary.org/asset/350279961,,,,,,,unreadable,F,Alyssa,2024
349584451,39.650051,-86.350021,1,https://macaulaylibrary.org/asset/349584451,19,9,4,108,8,96,,F,Alyssa,2024
349165391,42.7466592,-71.7079653,2,https://macaulaylibrary.org/asset/349165391,9,7,8,76,8,96,,F,Alyssa,2024
348818271,43.8512527,-73.1217867,4,https://macaulaylibrary.org/asset/348818271,,,,,,,unreadable,F,Alyssa,2024
348815011,32.548375,-89.934649,2,https://macaulaylibrary.org/asset/348815011,11,5,4,91,8,96,,F,Alyssa,2024
348180721,39.7633333,-74.1058333,3,https://macaulaylibrary.org/asset/348180721,,,,,,,unreadable,F,Alyssa,2024
348091711,39.9099023,-76.3961848,1,https://macaulaylibrary.org/asset/348091711,,,,,,,unreadable,F,Alyssa,2024
347425421,44.478032,-70.327741,4,https://macaulaylibrary.org/asset/347425421,,,,,,,unreadable,F,Alyssa,2024
346755291,38.661,-90.758,4,https://macaulaylibrary.org/asset/346755291,8,3,2,87,8,96,,F,Alyssa,2024
346677751,42.2708944,-71.2524748,4.33,https://macaulaylibrary.org/asset/346677751,20,6,4,98,8,96,,F,Alyssa,2024
345660701,41.4319095,-72.2873071,4.5,https://macaulaylibrary.org/asset/345660701,13,7,6,82,8,96,,F,Alyssa,2024
345428221,40.23914,-81.978125,2,https://macaulaylibrary.org/asset/345428221,,,,,,,unreadable,F,Alyssa,2024
249667981,27.4522656,-82.6890434,3,https://macaulaylibrary.org/asset/249667981,9,6,5,89,8,96,,F,Alyssa,2024
246848351,41.8902521,-88.2231558,3,https://macaulaylibrary.org/asset/246848351,7,5,2,82,8,96,,F,Alyssa,2024
245702631,43.3622238,-71.6049821,3,https://macaulaylibrary.org/asset/245702631,11,7,4,66,8,96,,F,Alyssa,2024
244359351,42.1351839,-75.9398242,3,https://macaulaylibrary.org/asset/244359351,12,8,4,68,8,96,,F,Alyssa,2024
243106401,44.114991,-89.882483,3,https://macaulaylibrary.org/asset/243106401,11,8,6,78,8,96,,F,Alyssa,2024
242462561,44.1017468,-76.0739772,5,https://macaulaylibrary.org/asset/242462561,16,14,9,93,8,96,,F,Alyssa,2024
241666551,42.4657256,-78.5749054,4,https://macaulaylibrary.org/asset/241666551,14,13,6,68,8,96,,F,Alyssa,2024
241611731,25.948098,-81.74456,2,https://macaulaylibrary.org/asset/241611731,12,7.5,5,95,8,97,,F,Fatema,2024
241071601,42.4290869,-72.7397141,3,https://macaulaylibrary.org/asset/241071601,,,,,,,unreadable,F,Fatema,2024
240615251,41.0290844,-72.1875189,3.5,https://macaulaylibrary.org/asset/240615251,15,9,10,100,8,97,,F,Fatema,2024
240506761,44.7258086,-86.111324,3,https://macaulaylibrary.org/asset/240506761,14,4,7,83,8,97,,F,Fatema,2024
240410261,44.307495,-69.847385,3.5,https://macaulaylibrary.org/asset/240410261,15,6,4,110,8,97,,F,Fatema,2024
169514491,42.326697,-85.3473759,4.5,https://macaulaylibrary.org/asset/169514491,,,,,,,unreadable,F,Fatema,2024
167245511,40.448641,-80.318434,3.5,https://macaulaylibrary.org/asset/167245511,9,6,1,95,8,97,,F,Fatema,2024
166685091,40.569363,-91.658238,4,https://macaulaylibrary.org/asset/166685091,20,6,6,94,8,97,,F,Fatema,2024
164772581,40.1819226,-74.2279243,1.5,https://macaulaylibrary.org/asset/164772581,,,,,,,unreadable,F,Fatema,2024
164278691,42.291856,-76.657578,4,https://macaulaylibrary.org/asset/164278691,14,8,5,80,8,97,,F,Fatema,2024
164064221,40.1994676,-75.4040945,2.5,https://macaulaylibrary.org/asset/164064221,18,7,5,98,8,97,,F,Fatema,2024
163976541,41.2170095,-81.5253997,3.5,https://macaulaylibrary.org/asset/163976541,17,7,3,95,8,97,,F,Fatema,2024
163235711,43.508689,-91.3480461,2,https://macaulaylibrary.org/asset/163235711,15,4,8,83,8,97,,F,Fatema,2024
162830621,42.3732815,-71.9976475,4.5,https://macaulaylibrary.org/asset/162830621,11,9,5,80,8,97,,F,Fatema,2024
162640041,41.9303792,-88.4138918,3.5,https://macaulaylibrary.org/asset/162640041,16,7,13,87,8,97,,F,Fatema,2024
162310641,38.116247,-85.5326341,3,https://macaulaylibrary.org/asset/162310641,,,,,,,unreadable,F,Fatema,2024
162301221,42.326697,-85.3473759,2,https://macaulaylibrary.org/asset/162301221,,,,,,,unreadable,F,Fatema,2024
108191821,36.0272144,-84.2029738,4,https://macaulaylibrary.org/asset/108191821,13,7,5,84,8,97,,F,Fatema,2024
106906901,43.8512527,-73.1217867,3.5,https://macaulaylibrary.org/asset/106906901,,,,,,,unreadable,F,Fatema,2024
105441401,44.8739062,-79.8701441,3,https://macaulaylibrary.org/asset/105441401,21,8,5,121,8,97,,F,Fatema,2024
105084871,37.35873,-90.02369,3,https://macaulaylibrary.org/asset/105084871,18,6,8,92,8,97,,F,Fatema,2024
104973641,39.3156403,-82.3518848,2.5,https://macaulaylibrary.org/asset/104973641,,,,,,,unreadable,F,Fatema,2024
104461001,31.010598,-93.4009552,4,https://macaulaylibrary.org/asset/104461001,7,3,8,96,8,97,,F,Fatema,2024
104278211,39.9030754,-76.3985395,4.5,https://macaulaylibrary.org/asset/104278211,,,,,,,unreadable,F,Fatema,2024
91136301,43.3169877,-80.1534382,4,https://macaulaylibrary.org/asset/91136301,11,7,4,76,8,97,,F,Fatema,2024
63602701,42.2831722,-76.6559494,4.5,https://macaulaylibrary.org/asset/63602701,9,5,10,73,8,97,,F,Fatema,2024
62895541,44.4349596,-83.6237562,3.5,https://macaulaylibrary.org/asset/62895541,23,7,5,104,8,97,,F,Fatema,2024
60938711,45.094325,-72.091,4,https://macaulaylibrary.org/asset/60938711,13,6,4,82,8,97,,F,Fatema,2024
30793111,36.0151011,-84.1660004,1.5,https://macaulaylibrary.org/asset/30793111,,,,,,,unreadable,F,Fatema,2024
30525701,42.7015506,-86.1950397,3,https://macaulaylibrary.org/asset/30525701,,,,,,,unreadable,F,Fatema,2024
602087071,40.3164873,-74.885323,4,https://macaulaylibrary.org/asset/602087071,20,9,4,104,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
599328731,32.8388516,-94.428885,3,https://macaulaylibrary.org/asset/599328731,6,4,2,90,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
591026471,39.0948139,-77.4086809,2,https://macaulaylibrary.org/asset/591026471,14,6,4,80,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
590667731,43.4224049,-89.6696873,2,https://macaulaylibrary.org/asset/590667731,14,7,3,60,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
589388961,44.73053,-67.751634,0,https://macaulaylibrary.org/asset/589388961,11,13,6,77,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
588665651,38.5057287,-90.5985832,4,https://macaulaylibrary.org/asset/588665651,,,,,,,background noise covering bird sound,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
588359271,44.907832,-65.347478,0,https://macaulaylibrary.org/asset/588359271,16,8,4,85,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
586321811,44.457243,-68.543141,0,https://macaulaylibrary.org/asset/586321811,10,13,10,91,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
583755831,41.1131688,-75.7244153,3,https://macaulaylibrary.org/asset/583755831,19,7,3,98,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
583200641,42.0359722,-72.7430007,0,https://macaulaylibrary.org/asset/583200641,,,,,,,too faint to see ,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
581610611,40.9635235,-73.0153489,1,https://macaulaylibrary.org/asset/581610611,10,10,5,51,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
581533061,42.009061,-75.992783,0,https://macaulaylibrary.org/asset/581533061,,,,,,,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
581177041,36.1521921,-86.9284072,0,https://macaulaylibrary.org/asset/581177041,8,6,5,73,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
580673921,29.6734,-81.2625,0,https://macaulaylibrary.org/asset/580673921,7,6,7,69,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
532680711,39.3297166,-82.3486662,3.5,https://macaulaylibrary.org/asset/532680711,,,,,,,probably field sparrow ,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
510538621,41.4355842,-71.6682816,4,https://macaulaylibrary.org/asset/510538621,8,7,7,76,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
492010421,41.3616071,-75.0262356,4,https://macaulaylibrary.org/asset/492010421,11,8,7,73,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
481158721,41.4355842,-71.6682816,3.5,https://macaulaylibrary.org/asset/481158721,18,7,3,85,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
464455931,33.1479624,-83.7534984,2,https://macaulaylibrary.org/asset/464455931,,,,,,,too faint to see ,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
463020721,41.016011,-74.745018,3,https://macaulaylibrary.org/asset/463020721,12,12,7,93,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
462625331,45.3526278,-80.1909256,2.5,https://macaulaylibrary.org/asset/462625331,17,6,5,87,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
462022671,41.6588008,-87.922318,5,https://macaulaylibrary.org/asset/462022671,15,7,4,88,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
461926531,41.6348031,-70.5607738,3,https://macaulaylibrary.org/asset/461926531,,,,,,,too faint to see ,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
461249681,44.5434447,-70.1625123,3.5,https://macaulaylibrary.org/asset/461249681,13,9,4,88,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
459596501,34.7661532,-76.9556236,3,https://macaulaylibrary.org/asset/459596501,15,7,4,86,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
459412121,40.448641,-80.318434,1,https://macaulaylibrary.org/asset/459412121,,,,,,,too faint to see,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
459396691,42.4485888,-73.8923353,5,https://macaulaylibrary.org/asset/459396691,16,8,6,84,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
458933761,42.9396281,-87.8456685,3,https://macaulaylibrary.org/asset/458933761,,,,,,,too faint to see ,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
458546911,41.9968637,-72.4012631,4,https://macaulaylibrary.org/asset/458546911,14,9,3,98,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
458292461,35.7506535,-78.2783659,2,https://macaulaylibrary.org/asset/458292461,20,6,7,121,8.5,99,,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
457838351,42.5788068,-86.0159092,3,https://macaulaylibrary.org/asset/457838351,,,,,,,Very unclear,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
456940171,34.1238844,-78.0358028,5,https://macaulaylibrary.org/asset/456940171,,,,,,,Unclear/ too faint to see ,I ,"Emily Gonzalez, Fatima Ibrahim, Eshika Basireddy, Liz Jurcsek, Daniel Fisher, Aiden Dartley",2024
