"cat_num","Latitude","Longitude","quality","link","num_syllables","freq_range_mm","middle_syl_height_mm","duration_mm","two_khz_mm","two_sec_mm","skip_notes","group_letter","group_members"
103568331,33.1106636,-83.6790204,3,"https://macaulaylibrary.org/asset/103568331","","","","","","","","",""
103348391,38.0486211,-90.5790889,3,"https://macaulaylibrary.org/asset/103348391","","","","","","","","",""
103238011,40.0046948,-88.6148643,4,"https://macaulaylibrary.org/asset/103238011","","","","","","","","",""
79641361,41.7058,-87.9589,1.5,"https://macaulaylibrary.org/asset/79641361","","","","","","","","",""
63602711,42.2831722,-76.6559494,3.5,"https://macaulaylibrary.org/asset/63602711","","","","","","","","",""
62895531,44.4349596,-83.6237562,4,"https://macaulaylibrary.org/asset/62895531","","","","","","","","",""
62522901,42.2831722,-76.6559494,4,"https://macaulaylibrary.org/asset/62522901","","","","","","","","",""
61827261,42.2831722,-76.6559494,3.5,"https://macaulaylibrary.org/asset/61827261","","","","","","","","",""
61695501,41.709155,-87.8770047,2,"https://macaulaylibrary.org/asset/61695501","","","","","","","","",""
61272281,35.9567971,-83.8484901,4.67,"https://macaulaylibrary.org/asset/61272281","","","","","","","","",""
166637,42.3461139,-76.1658083,2,"https://macaulaylibrary.org/asset/166637","","","","","","","","",""
106937,42.2833333,-76.65,2,"https://macaulaylibrary.org/asset/106937","","","","","","","","",""
30214681,42.41474,-88.119294,3.5,"https://macaulaylibrary.org/asset/30214681","","","","","","","","",""
30185131,42.7117584,-73.2501872,2.67,"https://macaulaylibrary.org/asset/30185131","","","","","","","","",""
